prevalence_scenario,screeningStrategy,screen_count_requested,outcome,old_value,locked_run_value,source_file,absolute_difference,relative_difference,comparison_abs_tolerance,difference_class,pass_fail
low_LTBI_1pct,prevent,250,falsePositiveShareAmongTestPositive,0.4545454545454545,0.4545454545454545,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,falsePositiveTestsPerTruePositiveTest,0.8333333333333334,0.8333333333333334,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,falsePositiveTreatedPerTruePositiveTreated,0.6666666666666666,0.6666666666666666,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,falsePositiveTreatedShareAmongCoursesStarted,0.4,0.4,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nCuredInfection_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nFalsePositiveTestsBCG_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nFalsePositiveTestsNoBCG_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nFalsePositiveTests_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nFalsePositiveTreated_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nIGRApos_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nScreenedBCG_median,170.0,170.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nScreened_high95,250.0,250.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nScreened_low95,250.0,250.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nScreened_median,250.0,250.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTestPositiveNonActive_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTestPositive_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTotalCoursesCompleted_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTotalCoursesStarted_median,10.0,10.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTruePositiveTests_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,nTruePositiveTreated_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,relativeReduction20y_median,0.2857142857142857,0.2857142857142857,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,250,screenCoverage,0.1666666666666666,0.1666666666666666,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,NNS_prevent_one_active_TB,300.0,300.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,NNT_completed_prevent_one_active_TB,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,NNT_started_prevent_one_active_TB,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,PPV_trueAmongTestPositive,0.5384615384615384,0.5384615384615384,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,falsePositiveShareAmongTestPositive,0.4615384615384615,0.4615384615384615,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,falsePositiveTestsPerTruePositiveTest,0.8571428571428571,0.8571428571428571,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,falsePositiveTreatedPerTruePositiveTreated,0.8333333333333334,0.8333333333333334,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,falsePositiveTreatedShareAmongCoursesStarted,0.4545454545454545,0.4545454545454545,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nCuredInfection_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nFalsePositiveTestsBCG_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nFalsePositiveTestsNoBCG_median,2.0,2.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nFalsePositiveTests_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nFalsePositiveTreated_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nIGRApos_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nScreenedBCG_median,204.0,204.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nScreened_high95,300.0,300.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nScreened_low95,300.0,300.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nScreened_median,300.0,300.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTestPositiveNonActive_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTestPositive_median,14.0,14.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTotalCoursesCompleted_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTotalCoursesStarted_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTruePositiveTests_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,nTruePositiveTreated_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,relativeReduction20y_median,0.2857142857142857,0.2857142857142857,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,300,screenCoverage,0.2,0.2,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,NNS_prevent_one_active_TB,350.0,350.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,NNT_completed_prevent_one_active_TB,10.0,10.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,NNT_started_prevent_one_active_TB,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,PPV_trueAmongTestPositive,0.5333333333333333,0.5333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,falsePositiveShareAmongTestPositive,0.4666666666666667,0.4666666666666667,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,falsePositiveTestsPerTruePositiveTest,0.875,0.875,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,falsePositiveTreatedPerTruePositiveTreated,0.8571428571428571,0.8571428571428571,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,falsePositiveTreatedShareAmongCoursesStarted,0.4615384615384615,0.4615384615384615,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nCuredInfection_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nFalsePositiveTestsBCG_median,4.0,4.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nFalsePositiveTestsNoBCG_median,2.0,2.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nFalsePositiveTests_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nFalsePositiveTreated_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nIGRApos_median,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nScreenedBCG_median,238.0,238.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nScreened_high95,350.0,350.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nScreened_low95,350.0,350.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nScreened_median,350.0,350.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTestPositiveNonActive_median,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTestPositive_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTotalCoursesCompleted_median,10.0,10.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTotalCoursesStarted_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTruePositiveTests_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,nTruePositiveTreated_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,relativeReduction20y_median,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,350,screenCoverage,0.2333333333333333,0.2333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,NNS_prevent_one_active_TB,400.0,400.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,NNT_completed_prevent_one_active_TB,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,NNT_started_prevent_one_active_TB,14.0,14.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,PPV_trueAmongTestPositive,0.5,0.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,falsePositiveShareAmongTestPositive,0.5,0.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,falsePositiveTestsPerTruePositiveTest,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,falsePositiveTreatedPerTruePositiveTreated,0.75,0.75,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,falsePositiveTreatedShareAmongCoursesStarted,0.4285714285714285,0.4285714285714285,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nCuredInfection_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nFalsePositiveTestsBCG_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nFalsePositiveTestsNoBCG_median,2.0,2.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nFalsePositiveTests_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nFalsePositiveTreated_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nIGRApos_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nScreenedBCG_median,271.0,271.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nScreened_high95,400.0,400.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nScreened_low95,400.0,400.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nScreened_median,400.0,400.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTestPositiveNonActive_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTestPositive_median,18.0,18.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTotalCoursesCompleted_median,11.0,11.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTotalCoursesStarted_median,14.0,14.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTruePositiveTests_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,nTruePositiveTreated_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,relativeReduction20y_median,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,400,screenCoverage,0.2666666666666666,0.2666666666666666,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,NNS_prevent_one_active_TB,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,NNT_completed_prevent_one_active_TB,12.0,12.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,NNT_started_prevent_one_active_TB,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,PPV_trueAmongTestPositive,0.5,0.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,falsePositiveShareAmongTestPositive,0.5,0.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,falsePositiveTestsPerTruePositiveTest,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,falsePositiveTreatedPerTruePositiveTreated,0.875,0.875,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,falsePositiveTreatedShareAmongCoursesStarted,0.4666666666666667,0.4666666666666667,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nCuredInfection_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nFalsePositiveTestsBCG_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nFalsePositiveTestsNoBCG_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nFalsePositiveTests_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nFalsePositiveTreated_median,7.0,7.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nIGRApos_median,18.0,18.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nScreenedBCG_median,306.0,306.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nScreened_high95,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nScreened_low95,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nScreened_median,450.0,450.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTestPositiveNonActive_median,18.0,18.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTestPositive_median,19.0,19.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTotalCoursesCompleted_median,12.0,12.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTotalCoursesStarted_median,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTruePositiveTests_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,nTruePositiveTreated_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,relativeReduction20y_median,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,450,screenCoverage,0.3,0.3,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,NNS_prevent_one_active_TB,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,NNT_completed_prevent_one_active_TB,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,NNT_started_prevent_one_active_TB,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,PPV_trueAmongTestPositive,0.4736842105263157,0.4736842105263157,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,falsePositiveShareAmongTestPositive,0.5263157894736842,0.5263157894736842,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,falsePositiveTestsPerTruePositiveTest,1.1111111111111112,1.1111111111111112,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,falsePositiveTreatedPerTruePositiveTreated,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,falsePositiveTreatedShareAmongCoursesStarted,0.5,0.5,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nCuredInfection_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nFalsePositiveTestsBCG_median,6.0,6.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nFalsePositiveTestsNoBCG_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nFalsePositiveTests_median,10.0,10.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nFalsePositiveTreated_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nIGRApos_median,19.0,19.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nPreventedActiveTB_median,1.0,1.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nScreenedBCG_median,340.0,340.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nScreened_high95,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nScreened_low95,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nScreened_median,500.0,500.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTestPositiveNonActive_median,19.0,19.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTestPositive_median,21.0,21.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTotalCoursesCompleted_median,13.0,13.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTotalCoursesStarted_median,16.0,16.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTruePositiveTests_median,9.0,9.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,nTruePositiveTreated_median,8.0,8.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,relativeReduction20y_median,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,500,screenCoverage,0.3333333333333333,0.3333333333333333,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,NNS_prevent_one_active_TB,600.0,600.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,NNT_completed_prevent_one_active_TB,15.0,15.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,NNT_started_prevent_one_active_TB,19.0,19.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,PPV_trueAmongTestPositive,0.4545454545454545,0.4545454545454545,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,falsePositiveShareAmongTestPositive,0.5454545454545454,0.5454545454545454,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,falsePositiveTestsPerTruePositiveTest,1.2,1.2,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,falsePositiveTreatedPerTruePositiveTreated,1.1111111111111112,1.1111111111111112,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,falsePositiveTreatedShareAmongCoursesStarted,0.5263157894736842,0.5263157894736842,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,nActiveBy20y_AfterStrategy_median,3.0,3.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
low_LTBI_1pct,prevent,600,nActiveBy20y_DoNothing_median,5.0,5.0,apy_cho_epi_curve_data.csv,0.0,0.0,1e-12,exact,pass
